Start-Pos.  Length  LId  TId  QId   Packet-Type  Discardable  Truncatable
0x000379aa    1118    0    4    0     SliceData         Yes          No
0x00037e08     156    0    4    1     SliceData         Yes          No
0x00037ea4     219    0    4    2     SliceData         Yes          No
0x00037f7f     779    0    4    3     SliceData         Yes          No
0x0003828a       8    0    4    0     SliceData         Yes          No
0x00038292    1087    0    4    0     SliceData         Yes          No
0x000386d1     168    0    4    1     SliceData         Yes          No
0x00038779     228    0    4    2     SliceData         Yes          No
0x0003885d     743    0    4    3     SliceData         Yes          No
0x00038b44       9    0    2    0     SliceData         Yes          No
0x00038b4d    2619    0    2    0     SliceData         Yes          No
0x00039588     618    0    2    1     SliceData         Yes          No
0x000397f2     768    0    2    2     SliceData         Yes          No
0x00039af2    2646    0    2    3     SliceData         Yes          No
0x0003a548       9    0    3    0     SliceData         Yes          No
0x0003a551    1592    0    3    0     SliceData         Yes          No
0x0003ab89     277    0    3    1     SliceData         Yes          No
0x0003ac9e     349    0    3    2     SliceData         Yes          No
0x0003adfb    1473    0    3    3     SliceData         Yes          No
0x0003b3bc       8    0    4    0     SliceData         Yes          No
0x0003b3c4    1006    0    4    0     SliceData         Yes          No
0x0003b7b2     165    0    4    1     SliceData         Yes          No
0x0003b857     188    0    4    2     SliceData         Yes          No
0x0003b913     665    0    4    3     SliceData         Yes          No
0x0003bbac       8    0    4    0     SliceData         Yes          No
0x0003bbb4     972    0    4    0     SliceData         Yes          No
0x0003bf80     175    0    4    1     SliceData         Yes          No
0x0003c02f     184    0    4    2     SliceData         Yes          No
0x0003c0e7     573    0    4    3     SliceData         Yes          No
0x0003c324       9    0    3    0     SliceData         Yes          No
0x0003c32d    1578    0    3    0     SliceData         Yes          No
0x0003c957     218    0    3    1     SliceData         Yes          No
0x0003ca31     365    0    3    2     SliceData         Yes          No
0x0003cb9e    1357    0    3    3     SliceData         Yes          No
0x0003d0eb       8    0    4    0     SliceData         Yes          No
0x0003d0f3     894    0    4    0     SliceData         Yes          No
0x0003d471     152    0    4    1     SliceData         Yes          No
0x0003d509     178    0    4    2     SliceData         Yes          No
0x0003d5bb     594    0    4    3     SliceData         Yes          No
0x0003d80d       8    0    4    0     SliceData         Yes          No
0x0003d815     934    0    4    0     SliceData         Yes          No
0x0003dbbb     164    0    4    1     SliceData         Yes          No
0x0003dc5f     210    0    4    2     SliceData         Yes          No
0x0003dd31     554    0    4    3     SliceData         Yes          No
0x0003df5b       9    0    0    0     SliceData          No          No
0x0003df64    1927    0    0    0     SliceData          No          No
0x0003e6eb    3124    0    0    1     SliceData         Yes          No
0x0003f31f    7598    0    0    2     SliceData         Yes          No
0x000410cd   18573    0    0    3     SliceData         Yes          No
0x0004595a       9    0    1    0     SliceData         Yes          No
0x00045963    3453    0    1    0     SliceData         Yes          No
0x000466e0    1452    0    1    1     SliceData         Yes          No
0x00046c8c    1833    0    1    2     SliceData         Yes          No
0x000473b5    3900    0    1    3     SliceData         Yes          No
0x000482f1       9    0    2    0     SliceData         Yes          No
0x000482fa    2468    0    2    0     SliceData         Yes          No
0x00048c9e    1047    0    2    1     SliceData         Yes          No
0x000490b5    1239    0    2    2     SliceData         Yes          No
0x0004958c    3126    0    2    3     SliceData         Yes          No
0x0004a1c2       9    0    3    0     SliceData         Yes          No
0x0004a1cb    1760    0    3    0     SliceData         Yes          No
0x0004a8ab     493    0    3    1     SliceData         Yes          No
0x0004aa98     626    0    3    2     SliceData         Yes          No
0x0004ad0a    1943    0    3    3     SliceData         Yes          No
0x0004b4a1       8    0    4    0     SliceData         Yes          No
0x0004b4a9    1165    0    4    0     SliceData         Yes          No
0x0004b936     244    0    4    1     SliceData         Yes          No
0x0004ba2a     241    0    4    2     SliceData         Yes          No
0x0004bb1b    1020    0    4    3     SliceData         Yes          No
0x0004bf17       8    0    4    0     SliceData         Yes          No
0x0004bf1f     823    0    4    0     SliceData         Yes          No
0x0004c256     147    0    4    1     SliceData         Yes          No
0x0004c2e9     156    0    4    2     SliceData         Yes          No
0x0004c385     501    0    4    3     SliceData         Yes          No
0x0004c57a       9    0    3    0     SliceData         Yes          No
0x0004c583    1292    0    3    0     SliceData         Yes          No
0x0004ca8f     226    0    3    1     SliceData         Yes          No
0x0004cb71     360    0    3    2     SliceData         Yes          No
0x0004ccd9    1268    0    3    3     SliceData         Yes          No
0x0004d1cd       8    0    4    0     SliceData         Yes          No
0x0004d1d5     821    0    4    0     SliceData         Yes          No
0x0004d50a     158    0    4    1     SliceData         Yes          No
0x0004d5a8     193    0    4    2     SliceData         Yes          No
0x0004d669     569    0    4    3     SliceData         Yes          No
0x0004d8a2       8    0    4    0     SliceData         Yes          No
0x0004d8aa     831    0    4    0     SliceData         Yes          No
0x0004dbe9     137    0    4    1     SliceData         Yes          No
0x0004dc72     208    0    4    2     SliceData         Yes          No
0x0004dd42     626    0    4    3     SliceData         Yes          No
0x0004dfb4       9    0    2    0     SliceData         Yes          No
0x0004dfbd    1801    0    2    0     SliceData         Yes          No
0x0004e6c6     303    0    2    1     SliceData         Yes          No
0x0004e7f5     618    0    2    2     SliceData         Yes          No
0x0004ea5f    1917    0    2    3     SliceData         Yes          No
0x0004f1dc       9    0    3    0     SliceData         Yes          No
0x0004f1e5    1227    0    3    0     SliceData         Yes          No
0x0004f6b0     211    0    3    1     SliceData         Yes          No
0x0004f783     294    0    3    2     SliceData         Yes          No
0x0004f8a9    1219    0    3    3     SliceData         Yes          No
0x0004fd6c       8    0    4    0     SliceData         Yes          No
0x0004fd74     833    0    4    0     SliceData         Yes          No
0x000500b5     155    0    4    1     SliceData         Yes          No
0x00050150     164    0    4    2     SliceData         Yes          No
0x000501f4     625    0    4    3     SliceData         Yes          No
0x00050465       8    0    4    0     SliceData         Yes          No
0x0005046d     721    0    4    0     SliceData         Yes          No
0x0005073e     145    0    4    1     SliceData         Yes          No
0x000507cf     158    0    4    2     SliceData         Yes          No
0x0005086d     544    0    4    3     SliceData         Yes          No
0x00050a8d       9    0    3    0     SliceData         Yes          No
0x00050a96    1163    0    3    0     SliceData         Yes          No
0x00050f21     237    0    3    1     SliceData         Yes          No
0x0005100e     223    0    3    2     SliceData         Yes          No
0x000510ed     930    0    3    3     SliceData         Yes          No
0x0005148f       8    0    4    0     SliceData         Yes          No
0x00051497     742    0    4    0     SliceData         Yes          No
0x0005177d     143    0    4    1     SliceData         Yes          No
0x0005180c     161    0    4    2     SliceData         Yes          No
0x000518ad     454    0    4    3     SliceData         Yes          No
0x00051a73       8    0    4    0     SliceData         Yes          No
0x00051a7b     768    0    4    0     SliceData         Yes          No
0x00051d7b     134    0    4    1     SliceData         Yes          No
0x00051e01     180    0    4    2     SliceData         Yes          No
0x00051eb5     431    0    4    3     SliceData         Yes          No
0x00052064       9    0    0    0     SliceData          No          No
0x0005206d    2053    0    0    0     SliceData          No          No
0x00052872    3207    0    0    1     SliceData         Yes          No
0x000534f9    8351    0    0    2     SliceData         Yes          No
0x00055598   19050    0    0    3     SliceData         Yes          No
0x0005a002       9    0    1    0     SliceData         Yes          No
0x0005a00b    3056    0    1    0     SliceData         Yes          No
0x0005abfb    1485    0    1    1     SliceData         Yes          No
0x0005b1c8    1666    0    1    2     SliceData         Yes          No
0x0005b84a    3862    0    1    3     SliceData         Yes          No
0x0005c760       9    0    2    0     SliceData         Yes          No
0x0005c769    2333    0    2    0     SliceData         Yes          No
0x0005d086     898    0    2    1     SliceData         Yes          No
0x0005d408    1038    0    2    2     SliceData         Yes          No
0x0005d816    3052    0    2    3     SliceData         Yes          No
0x0005e402       9    0    3    0     SliceData         Yes          No
0x0005e40b    1307    0    3    0     SliceData         Yes          No
0x0005e926     291    0    3    1     SliceData         Yes          No
0x0005ea49     423    0    3    2     SliceData         Yes          No
0x0005ebf0    1428    0    3    3     SliceData         Yes          No
0x0005f184       8    0    4    0     SliceData         Yes          No
0x0005f18c     761    0    4    0     SliceData         Yes          No
0x0005f485     200    0    4    1     SliceData         Yes          No
0x0005f54d     221    0    4    2     SliceData         Yes          No
0x0005f62a     700    0    4    3     SliceData         Yes          No
0x0005f8e6       8    0    4    0     SliceData         Yes          No
0x0005f8ee     670    0    4    0     SliceData         Yes          No
0x0005fb8c     155    0    4    1     SliceData         Yes          No
0x0005fc27     149    0    4    2     SliceData         Yes          No
0x0005fcbc     431    0    4    3     SliceData         Yes          No
0x0005fe6b       9    0    3    0     SliceData         Yes          No
0x0005fe74    1114    0    3    0     SliceData         Yes          No
0x000602ce     185    0    3    1     SliceData         Yes          No
0x00060387     232    0    3    2     SliceData         Yes          No
0x0006046f    1053    0    3    3     SliceData         Yes          No
0x0006088c       8    0    4    0     SliceData         Yes          No
0x00060894     650    0    4    0     SliceData         Yes          No
0x00060b1e     157    0    4    1     SliceData         Yes          No
0x00060bbb     166    0    4    2     SliceData         Yes          No
0x00060c61     354    0    4    3     SliceData         Yes          No
0x00060dc3       8    0    4    0     SliceData         Yes          No
0x00060dcb     764    0    4    0     SliceData         Yes          No
0x000610c7     144    0    4    1     SliceData         Yes          No
0x00061157     167    0    4    2     SliceData         Yes          No
0x000611fe     472    0    4    3     SliceData         Yes          No
0x000613d6       9    0    2    0     SliceData         Yes          No
0x000613df    1910    0    2    0     SliceData         Yes          No
0x00061b55     404    0    2    1     SliceData         Yes          No
0x00061ce9     620    0    2    2     SliceData         Yes          No
0x00061f55    2067    0    2    3     SliceData         Yes          No
0x00062768       9    0    3    0     SliceData         Yes          No
0x00062771    1384    0    3    0     SliceData         Yes          No
0x00062cd9     206    0    3    1     SliceData         Yes          No
0x00062da7     308    0    3    2     SliceData         Yes          No
0x00062edb    1208    0    3    3     SliceData         Yes          No
0x00063393       8    0    4    0     SliceData         Yes          No
0x0006339b     833    0    4    0     SliceData         Yes          No
0x000636dc     154    0    4    1     SliceData         Yes          No
0x00063776     183    0    4    2     SliceData         Yes          No
0x0006382d     513    0    4    3     SliceData         Yes          No
0x00063a2e       8    0    4    0     SliceData         Yes          No
0x00063a36     848    0    4    0     SliceData         Yes          No
0x00063d86     142    0    4    1     SliceData         Yes          No
0x00063e14     156    0    4    2     SliceData         Yes          No
0x00063eb0     583    0    4    3     SliceData         Yes          No
0x000640f7       9    0    3    0     SliceData         Yes          No
0x00064100    1289    0    3    0     SliceData         Yes          No
0x00064609     177    0    3    1     SliceData         Yes          No
0x000646ba     250    0    3    2     SliceData         Yes          No
0x000647b4    1159    0    3    3     SliceData         Yes          No
0x00064c3b       8    0    4    0     SliceData         Yes          No
0x00064c43     790    0    4    0     SliceData         Yes          No
0x00064f59     146    0    4    1     SliceData         Yes          No
0x00064feb     134    0    4    2     SliceData         Yes          No
0x00065071     460    0    4    3     SliceData         Yes          No
0x0006523d       8    0    4    0     SliceData         Yes          No
0x00065245     807    0    4    0     SliceData         Yes          No
0x0006556c     150    0    4    1     SliceData         Yes          No
0x00065602     150    0    4    2     SliceData         Yes          No
0x00065698     524    0    4    3     SliceData         Yes          No
0x000658a4       9    0    0    0     SliceData          No          No
0x000658ad    1839    0    0    0     SliceData          No          No
0x00065fdc    2858    0    0    1     SliceData         Yes          No
0x00066b06    7310    0    0    2     SliceData         Yes          No
0x00068794   17525    0    0    3     SliceData         Yes          No
0x0006cc09       9    0    1    0     SliceData         Yes          No
0x0006cc12    2986    0    1    0     SliceData         Yes          No
0x0006d7bc    1372    0    1    1     SliceData         Yes          No
0x0006dd18    1522    0    1    2     SliceData         Yes          No
0x0006e30a    3756    0    1    3     SliceData         Yes          No
0x0006f1b6       9    0    2    0     SliceData         Yes          No
0x0006f1bf    2245    0    2    0     SliceData         Yes          No
0x0006fa84     893    0    2    1     SliceData         Yes          No
0x0006fe01    1104    0    2    2     SliceData         Yes          No
0x00070251    2817    0    2    3     SliceData         Yes          No
0x00070d52       9    0    3    0     SliceData         Yes          No
0x00070d5b    1707    0    3    0     SliceData         Yes          No
0x00071406     550    0    3    1     SliceData         Yes          No
0x0007162c     667    0    3    2     SliceData         Yes          No
0x000718c7    2120    0    3    3     SliceData         Yes          No
0x0007210f       8    0    4    0     SliceData         Yes          No
0x00072117    1142    0    4    0     SliceData         Yes          No
0x0007258d     202    0    4    1     SliceData         Yes          No
0x00072657     281    0    4    2     SliceData         Yes          No
0x00072770    1030    0    4    3     SliceData         Yes          No
0x00072b76       8    0    4    0     SliceData         Yes          No
0x00072b7e     919    0    4    0     SliceData         Yes          No
0x00072f15     143    0    4    1     SliceData         Yes          No
0x00072fa4     166    0    4    2     SliceData         Yes          No
0x0007304a     642    0    4    3     SliceData         Yes          No
0x000732cc       9    0    3    0     SliceData         Yes          No
0x000732d5    1279    0    3    0     SliceData         Yes          No
0x000737d4     191    0    3    1     SliceData         Yes          No
0x00073893     272    0    3    2     SliceData         Yes          No
0x000739a3    1206    0    3    3     SliceData         Yes          No
0x00073e59       8    0    4    0     SliceData         Yes          No
0x00073e61     840    0    4    0     SliceData         Yes          No
0x000741a9     156    0    4    1     SliceData         Yes          No
0x00074245     152    0    4    2     SliceData         Yes          No
0x000742dd     625    0    4    3     SliceData         Yes          No
0x0007454e       8    0    4    0     SliceData         Yes          No
0x00074556     798    0    4    0     SliceData         Yes          No
0x00074874     143    0    4    1     SliceData         Yes          No
0x00074903     151    0    4    2     SliceData         Yes          No
0x0007499a     507    0    4    3     SliceData         Yes          No
0x00074b95       9    0    2    0     SliceData         Yes          No
0x00074b9e    1854    0    2    0     SliceData         Yes          No
0x000752dc     473    0    2    1     SliceData         Yes          No
0x000754b5     633    0    2    2     SliceData         Yes          No
0x0007572e    1966    0    2    3     SliceData         Yes          No
0x00075edc       9    0    3    0     SliceData         Yes          No
0x00075ee5    1214    0    3    0     SliceData         Yes          No
0x000763a3     220    0    3    1     SliceData         Yes          No
0x0007647f     234    0    3    2     SliceData         Yes          No
0x00076569    1105    0    3    3     SliceData         Yes          No
0x000769ba       8    0    4    0     SliceData         Yes          No
0x000769c2     814    0    4    0     SliceData         Yes          No
0x00076cf0     152    0    4    1     SliceData         Yes          No
0x00076d88     172    0    4    2     SliceData         Yes          No
0x00076e34     546    0    4    3     SliceData         Yes          No
0x00077056       8    0    4    0     SliceData         Yes          No
0x0007705e     790    0    4    0     SliceData         Yes          No
0x00077374     123    0    4    1     SliceData         Yes          No
0x000773ef     106    0    4    2     SliceData         Yes          No
0x00077459     460    0    4    3     SliceData         Yes          No
0x00077625       9    0    3    0     SliceData         Yes          No
0x0007762e    1248    0    3    0     SliceData         Yes          No
0x00077b0e     240    0    3    1     SliceData         Yes          No
0x00077bfe     284    0    3    2     SliceData         Yes          No
0x00077d1a    1177    0    3    3     SliceData         Yes          No
0x000781b3       8    0    4    0     SliceData         Yes          No
0x000781bb     781    0    4    0     SliceData         Yes          No
0x000784c8     146    0    4    1     SliceData         Yes          No
0x0007855a     135    0    4    2     SliceData         Yes          No
0x000785e1     501    0    4    3     SliceData         Yes          No
0x000787d6       8    0    4    0     SliceData         Yes          No
0x000787de     827    0    4    0     SliceData         Yes          No
0x00078b19     136    0    4    1     SliceData         Yes          No
0x00078ba1     191    0    4    2     SliceData         Yes          No
0x00078c60     522    0    4    3     SliceData         Yes          No
0x00078e6a       9    0    0    0     SliceData          No          No
0x00078e73    1913    0    0    0     SliceData          No          No
0x000795ec    3276    0    0    1     SliceData         Yes          No
0x0007a2b8    7873    0    0    2     SliceData         Yes          No
0x0007c179   18602    0    0    3     SliceData         Yes          No
0x00080a23       9    0    1    0     SliceData         Yes          No
0x00080a2c    2772    0    1    0     SliceData         Yes          No
0x00081500    1129    0    1    1     SliceData         Yes          No
0x00081969    1375    0    1    2     SliceData         Yes          No
0x00081ec8    3432    0    1    3     SliceData         Yes          No
0x00082c30       9    0    2    0     SliceData         Yes          No
0x00082c39    2071    0    2    0     SliceData         Yes          No
0x00083450     785    0    2    1     SliceData         Yes          No
0x00083761     902    0    2    2     SliceData         Yes          No
0x00083ae7    2449    0    2    3     SliceData         Yes          No
0x00084478       9    0    3    0     SliceData         Yes          No
0x00084481    1395    0    3    0     SliceData         Yes          No
0x000849f4     281    0    3    1     SliceData         Yes          No
0x00084b0d     440    0    3    2     SliceData         Yes          No
0x00084cc5    1485    0    3    3     SliceData         Yes          No
0x00085292       8    0    4    0     SliceData         Yes          No
0x0008529a     866    0    4    0     SliceData         Yes          No
0x000855fc     195    0    4    1     SliceData         Yes          No
0x000856bf     235    0    4    2     SliceData         Yes          No
0x000857aa     726    0    4    3     SliceData         Yes          No
0x00085a80       8    0    4    0     SliceData         Yes          No
0x00085a88     753    0    4    0     SliceData         Yes          No
0x00085d79     131    0    4    1     SliceData         Yes          No
0x00085dfc     169    0    4    2     SliceData         Yes          No
0x00085ea5     479    0    4    3     SliceData         Yes          No
0x00086084       9    0    3    0     SliceData         Yes          No
0x0008608d    1258    0    3    0     SliceData         Yes          No
0x00086577     221    0    3    1     SliceData         Yes          No
0x00086654     319    0    3    2     SliceData         Yes          No
0x00086793    1171    0    3    3     SliceData         Yes          No
0x00086c26       8    0    4    0     SliceData         Yes          No
0x00086c2e     837    0    4    0     SliceData         Yes          No
0x00086f73     142    0    4    1     SliceData         Yes          No
0x00087001     195    0    4    2     SliceData         Yes          No
0x000870c4     558    0    4    3     SliceData         Yes          No
0x000872f2       8    0    4    0     SliceData         Yes          No
0x000872fa     789    0    4    0     SliceData         Yes          No
0x0008760f     139    0    4    1     SliceData         Yes          No
0x0008769a     190    0    4    2     SliceData         Yes          No
0x00087758     487    0    4    3     SliceData         Yes          No
0x0008793f       9    0    2    0     SliceData         Yes          No
0x00087948    1764    0    2    0     SliceData         Yes          No
0x0008802c     362    0    2    1     SliceData         Yes          No
0x00088196     511    0    2    2     SliceData         Yes          No
0x00088395    1772    0    2    3     SliceData         Yes          No
0x00088a81       9    0    3    0     SliceData         Yes          No
0x00088a8a    1092    0    3    0     SliceData         Yes          No
0x00088ece     184    0    3    1     SliceData         Yes          No
0x00088f86     236    0    3    2     SliceData         Yes          No
0x00089072     960    0    3    3     SliceData         Yes          No
0x00089432       8    0    4    0     SliceData         Yes          No
0x0008943a     709    0    4    0     SliceData         Yes          No
0x000896ff     147    0    4    1     SliceData         Yes          No
0x00089792     172    0    4    2     SliceData         Yes          No
0x0008983e     431    0    4    3     SliceData         Yes          No
0x000899ed       8    0    4    0     SliceData         Yes          No
0x000899f5     714    0    4    0     SliceData         Yes          No
0x00089cbf     130    0    4    1     SliceData         Yes          No
0x00089d41     157    0    4    2     SliceData         Yes          No
0x00089dde     453    0    4    3     SliceData         Yes          No
0x00089fa3       9    0    3    0     SliceData         Yes          No
0x00089fac    1170    0    3    0     SliceData         Yes          No
0x0008a43e     161    0    3    1     SliceData         Yes          No
0x0008a4df     220    0    3    2     SliceData         Yes          No
0x0008a5bb     868    0    3    3     SliceData         Yes          No
0x0008a91f       8    0    4    0     SliceData         Yes          No
0x0008a927     767    0    4    0     SliceData         Yes          No
0x0008ac26     136    0    4    1     SliceData         Yes          No
0x0008acae     155    0    4    2     SliceData         Yes          No
0x0008ad49     456    0    4    3     SliceData         Yes          No
0x0008af11       8    0    4    0     SliceData         Yes          No
0x0008af19     750    0    4    0     SliceData         Yes          No
0x0008b207     146    0    4    1     SliceData         Yes          No
0x0008b299     161    0    4    2     SliceData         Yes          No
0x0008b33a     414    0    4    3     SliceData         Yes          No
0x0008b4d8       9    0    0    0     SliceData          No          No
0x0008b4e1    2102    0    0    0     SliceData          No          No
0x0008bd17    3541    0    0    1     SliceData         Yes          No
0x0008caec    8900    0    0    2     SliceData         Yes          No
0x0008edb0   19901    0    0    3     SliceData         Yes          No
0x00093b6d       9    0    1    0     SliceData         Yes          No
0x00093b76    2928    0    1    0     SliceData         Yes          No
0x000946e6    1468    0    1    1     SliceData         Yes          No
0x00094ca2    1769    0    1    2     SliceData         Yes          No
0x0009538b    3583    0    1    3     SliceData         Yes          No
0x0009618a       9    0    2    0     SliceData         Yes          No
0x00096193    2536    0    2    0     SliceData         Yes          No
0x00096b7b     697    0    2    1     SliceData         Yes          No
0x00096e34     908    0    2    2     SliceData         Yes          No
0x000971c0    2625    0    2    3     SliceData         Yes          No
0x00097c01       9    0    3    0     SliceData         Yes          No
0x00097c0a    1448    0    3    0     SliceData         Yes          No
0x000981b2     400    0    3    1     SliceData         Yes          No
0x00098342     485    0    3    2     SliceData         Yes          No
0x00098527    1754    0    3    3     SliceData         Yes          No
0x00098c01       8    0    4    0     SliceData         Yes          No
0x00098c09     958    0    4    0     SliceData         Yes          No
0x00098fc7     167    0    4    1     SliceData         Yes          No
0x0009906e     236    0    4    2     SliceData         Yes          No
0x0009915a     769    0    4    3     SliceData         Yes          No
0x0009945b       8    0    4    0     SliceData         Yes          No
0x00099463     789    0    4    0     SliceData         Yes          No
0x00099778     137    0    4    1     SliceData         Yes          No
0x00099801     158    0    4    2     SliceData         Yes          No
